126,1.0,1.0,0.8646056678931457,0.8580124957789191
127,1.0,1.0,0.9480533454723682,0.9495844518818521
128,0.5,0.25,0.9676621672624736,0.9676621672624736
129,1.0,1.0,0.8934202657477597,0.9025661977083861
130,0.8,0.4,0.9216771258662507,0.9216771258662507
131,1.0,1.0,0.8839552606821571,0.9006637798123294
132,1.0,1.0,1.0,1.0
133,1.0,1.0,0.878350529102937,0.9081481181382842
134,0.1,0.05,1.0,1.0
135,0.2,0.1,1.0,1.0
136,1.0,1.0,0.8802025082494072,0.8674267644831627
137,1.0,1.0,1.0,0.924174824537981
138,0.1,0.05,1.0,1.0
139,1.0,1.0,0.8947552179842676,0.8731111935885025
140,1.0,1.0,0.9491252980025384,0.9072020465595231
141,0.4,0.2,1.0,1.0
142,1.0,0.9,1.0,1.0
143,1.0,1.0,0.7935961314040173,0.8284299091381426
144,0.9,0.45,0.9517627485064558,0.9517627485064558
145,1.0,1.0,0.9051821599610276,0.9154674024553346
147,1.0,1.0,0.888245164653896,0.8257697380789518
148,1.0,1.0,0.9212808014654026,0.9235461049359986
149,1.0,0.7,1.0,1.0
150,0.5,0.25,1.0,1.0
151,0.5,0.25,1.0,1.0
152,1.0,1.0,1.0,0.9220806685189347
153,1.0,1.0,1.0,1.0
154,0.1,0.05,1.0,1.0
155,1.0,1.0,0.9669986850519665,0.9653607132987744
156,0.8,0.4,0.9250223135029734,0.9250223135029734
157,1.0,1.0,1.0,1.0
158,1.0,1.0,0.9310772102468687,0.8901946941774241
159,1.0,1.0,0.8706465782236653,0.9043684786012338
160,1.0,1.0,0.8005934963633837,0.8325409835994638
161,0.4,0.2,0.8306212931830507,0.8306212931830507
162,1.0,1.0,0.9917328641064556,0.9463695218137733
163,1.0,1.0,0.8809916493310428,0.8989231177026681
164,1.0,1.0,0.8660290335324384,0.8776022772393192
165,1.0,0.65,0.9886290577784479,0.9828459543997515
166,1.0,1.0,1.0,1.0
167,1.0,1.0,1.0,0.8103366880312156
168,1.0,1.0,1.0,0.9193274034587325
170,1.0,0.7,0.9409911950943467,0.8707414706465807
172,1.0,0.5,1.0,1.0
173,1.0,1.0,0.8957474988052466,0.9155104546402025
174,1.0,1.0,0.8364951629133833,0.866307094881722
175,1.0,1.0,0.9365918708778164,0.9017540431166067
,0.8574468085106383,0.7680851063829786,0.9405115383247916,0.9294704731818078
