126,0.7071031746031746,0.8010059049997131,0.7582230498716367,0.7721334500577557
127,0.8571031746031746,0.856923855513252,0.9107307729429234,0.911199183394823
128,0.22666666666666666,0.11333333333333333,0.7541213224029001,0.7541213224029001
129,0.7725396825396825,0.8054171677565642,0.7963271957446029,0.8181130119325126
130,0.7732142857142856,0.3866071428571428,0.9146147943715508,0.9146147943715508
131,0.8471031746031746,0.7695166948204871,0.8417489294000382,0.8337511690193325
132,0.8873809523809524,0.6443218971431046,1.0,1.0
133,1.0,0.9492525633121607,0.878350529102937,0.8960087829072985
134,0.1,0.05,1.0,1.0
135,0.15,0.075,1.0,1.0
136,0.8471031746031746,0.8566744469840446,0.8553627298770147,0.7948306641029407
137,0.9018253968253969,0.8368686636720695,0.9816085003987944,0.9631417328399515
138,0.1,0.05,1.0,1.0
139,1.0,0.9948684210526315,0.8947552179842676,0.8718324814897502
140,0.7925396825396825,0.8293927009522987,0.9288244565399377,0.8298580448312172
141,0.4,0.2,1.0,1.0
142,0.7714285714285716,0.700793312080077,0.9109293950903044,0.9094308106175536
143,0.7734920634920635,0.8038867792853862,0.6774737505273776,0.7258157953968009
144,0.9,0.45,0.9517627485064558,0.9517627485064558
145,1.0,0.9214438363064523,0.9051821599610276,0.912826438012096
147,0.9154365079365079,0.8479724648416601,0.860817753342832,0.8008174392427054
148,0.99,0.9615614298412284,0.9216672356014551,0.9131912089779671
149,0.9521031746031745,0.6599218836718836,0.9888608889264011,0.9846444054165259
150,0.5,0.25,1.0,1.0
151,0.45499999999999996,0.22749999999999998,0.9778585125241057,0.9778585125241057
152,0.9154365079365079,0.8908411136507113,0.9782233417099125,0.891122841691454
153,1.0,0.9860244668042654,1.0,0.9975436952051806
154,0.1,0.05,1.0,1.0
155,0.8904365079365079,0.9117796838094824,0.9260578139058849,0.9265855822423301
156,0.4847619047619047,0.24238095238095236,0.8214256437454837,0.8214256437454837
157,1.0,0.9791197048995034,1.0,0.9963558419235582
158,0.6592063492063491,0.7003943485135434,0.8132400750197737,0.8041308857605844
159,0.9154365079365079,0.913429150613748,0.9162308253473708,0.9307904025588347
160,1.0,1.0,0.8005934963633837,0.8325409835994638
161,0.375,0.1875,0.8983537904952533,0.8983537904952533
162,0.41158730158730156,0.5386007999997937,0.5953487608886441,0.6482592465157423
163,0.40174603174603163,0.5671187352379303,0.5476335782401238,0.6420611236724938
164,0.7734920634920635,0.8198688914284891,0.6835026646177669,0.7344111030661322
165,0.8904365079365079,0.5746471583971584,0.9492851768803156,0.9442139422414095
166,0.9154365079365079,0.9242796838094824,0.9738270937466379,0.9737115732012854
167,0.8904365079365079,0.9038703270843362,0.9598321530942524,0.7758261717632011
168,0.9354365079365079,0.9342796838094823,0.9826741846456148,0.8990341960901346
170,1.0,0.7,0.9409911950943467,0.8707414706465807
172,0.9354365079365079,0.46771825396825395,0.9836093072473804,0.9836093072473804
173,0.7280952380952381,0.667961652640445,0.7899605144238887,0.793913766333203
174,0.7475396825396825,0.8068927009522986,0.7224632769266518,0.7725777411572632
175,1.0,0.9775595545235637,0.9365918708778164,0.8958761331898605
,0.7359566024991555,0.6550325395946156,0.8921077597103633,0.8844476050721503
