126,0.99,0.9615614298412284,0.858744164593223,0.8484434922973709
127,1.0,0.9687156002751978,0.9480533454723682,0.9431461565530933
128,0.5,0.25,0.9676621672624736,0.9676621672624736
129,1.0,0.9665614298412283,0.8934202657477597,0.8941213730789304
130,0.5379761904761905,0.26898809523809525,0.8058904921634449,0.8058904921634449
131,0.7925396825396825,0.8293927009522987,0.8288884760581762,0.854318280607822
132,1.0,1.0,1.0,1.0
133,0.8071031746031746,0.8452869507513471,0.7813631998743467,0.8205482688178649
134,0.1,0.05,1.0,1.0
135,0.2,0.1,1.0,1.0
136,1.0,0.9974999999999999,0.8802025082494072,0.8645632348200007
137,0.8071031746031746,0.8701130171428157,0.8825944116329192,0.8421220079854007
138,0.0,0.0,0,0
139,1.0,0.9974999999999999,0.8947552179842676,0.8708742565155057
140,0.9521031746031745,0.9286374839470813,0.9389876173395452,0.8897598901869437
141,0.4,0.2,1.0,1.0
142,0.9788888888888889,0.8611374532330414,0.9970859019833872,0.9893537256178226
143,1.0,0.9974999999999999,0.7935961314040173,0.8247240627613909
144,0.9,0.45,0.9517627485064558,0.9517627485064558
145,1.0,1.0,0.9051821599610276,0.9154674024553346
147,0.9521031746031745,0.9374814381954473,0.873326330619794,0.805105933915044
148,1.0,1.0,0.9212808014654026,0.9235461049359986
149,0.7071031746031746,0.5374218836718837,0.8588926998339694,0.8789788482792052
150,0.5,0.25,1.0,1.0
151,0.5,0.25,1.0,1.0
152,1.0,0.9791197048995034,1.0,0.9169351695138578
153,1.0,0.9860244668042654,1.0,0.9975436952051806
154,0.0,0.0,0,0
155,1.0,1.0,0.9669986850519665,0.9653607132987744
156,0.8,0.4,0.9250223135029734,0.9250223135029734
157,1.0,1.0,1.0,1.0
158,0.7971031746031746,0.8316744469840446,0.7899015255423145,0.7468187512398627
159,1.0,1.0,0.8706465782236653,0.9043684786012338
160,1.0,0.9826911334709321,0.8005934963633837,0.8266293616027938
161,0.375,0.1875,0.8983537904952533,0.8983537904952533
162,0.9521031746031745,0.925304150613748,0.984599881052609,0.935703149806491
163,0.9788888888888889,0.9560058742856729,0.8908501799946082,0.8955817328625449
164,0.9354365079365079,0.9342796838094823,0.851213878899285,0.8632832643446341
165,0.7071031746031746,0.4909933122433123,0.836949906324876,0.8466819198468196
166,1.0,1.0,1.0,1.0
167,1.0,1.0,1.0,0.8103366880312156
168,1.0,0.9665614298412283,1.0,0.9923908534818471
170,1.0,0.7,0.9409911950943467,0.8707414706465807
172,0.6014285714285714,0.3007142857142857,0.813713085944901,0.813713085944901
173,0.966388888888889,0.9497558742856729,0.8869911774444913,0.8995894542132801
174,1.0,1.0,0.8364951629133833,0.866307094881722
175,1.0,0.971106884386683,0.9365918708778164,0.8976605350573734
,0.8029441067207025,0.7250963559665636,0.8768425822952739,0.867306595092286
